Mike Ogrysko
java SortComparison "dup50.dat" "QSS1dup50out.dat"
Reading "dup50.dat" and writing to "QSS1dup50out.dat"
Running a QuickSort
QuickSort: Comparing 96 to 86
QuickSort: Comparing 38 to 86
QuickSort: Swapping 96 and 38
QuickSort: Comparing 74 to 86
QuickSort: Comparing 74 to 86
QuickSort: Swapping 96 and 74
QuickSort: Comparing 86 to 86
QuickSort: Comparing 86 to 86
QuickSort: Comparing 86 to 86
QuickSort: Comparing 86 to 86
QuickSort: Comparing 96 to 86
QuickSort: Comparing 74 to 86
QuickSort: Swapping 96 and 74
QuickSort: Comparing 86 to 86
QuickSort: Comparing 86 to 86
QuickSort: Comparing 38 to 86
QuickSort: Swapping 86 and 38
QuickSort: Comparing 38 to 86
QuickSort: Swapping 86 and 38
QuickSort: Comparing 38 to 38
QuickSort: Comparing 38 to 38
QuickSort: Comparing 74 to 38
QuickSort: Comparing 74 to 38
QuickSort: Comparing 74 to 38
QuickSort: Comparing 74 to 38
QuickSort: Comparing 38 to 38
QuickSort: Comparing 38 to 74
QuickSort: Comparing 38 to 74
QuickSort: Comparing 38 to 74
QuickSort: Swapping 74 and 38
QuickSort: Comparing 74 to 74
QuickSort: Comparing 74 to 74
QuickSort: Comparing 74 to 74
QuickSort: Swapping 74 and 38
QuickSort: Comparing 38 to 38
QuickSort: Comparing 74 to 74
QuickSort: Comparing 74 to 74
QuickSort: Comparing 74 to 74
QuickSort: Comparing 74 to 74
QuickSort: Comparing 74 to 74
QuickSort: Comparing 74 to 74
QuickSort: Comparing 86 to 86
QuickSort: Comparing 86 to 86
QuickSort: Comparing 96 to 86
QuickSort: Comparing 96 to 86
QuickSort: Comparing 96 to 86
QuickSort: Comparing 86 to 86
QuickSort: Comparing 96 to 86
QuickSort: Comparing 96 to 86
QuickSort: Comparing 86 to 86
QuickSort: Comparing 86 to 86
QuickSort: Comparing 96 to 86
QuickSort: Comparing 96 to 86
QuickSort: Comparing 96 to 86
QuickSort: Comparing 86 to 86
QuickSort: Comparing 96 to 86
