Mike Ogrysko
java SortComparison "ran50.dat" "QS1ran50out.dat"
Reading "ran50.dat" and writing to "QS1ran50out.dat"
Running a QuickSort
QuickSort: Comparing 35 to 31
QuickSort: Comparing 35 to 31
QuickSort: Comparing 30 to 31
QuickSort: Swapping 33 and 30
QuickSort: Comparing 34 to 31
QuickSort: Comparing 34 to 31
QuickSort: Swapping 31 and 30
QuickSort: Comparing 35 to 32
QuickSort: Comparing 35 to 32
QuickSort: Comparing 33 to 32
QuickSort: Comparing 35 to 34
QuickSort: Comparing 35 to 34
QuickSort: Swapping 34 and 33
QuickSort: Comparing 37 to 40
QuickSort: Comparing 37 to 40
QuickSort: Swapping 41 and 37
QuickSort: Comparing 44 to 40
QuickSort: Comparing 44 to 40
QuickSort: Comparing 44 to 40
QuickSort: Comparing 38 to 40
QuickSort: Swapping 42 and 38
QuickSort: Comparing 43 to 40
QuickSort: Swapping 40 and 38
QuickSort: Comparing 39 to 38
QuickSort: Comparing 39 to 38
QuickSort: Swapping 38 and 37
QuickSort: Comparing 41 to 43
QuickSort: Comparing 41 to 43
QuickSort: Comparing 41 to 43
QuickSort: Swapping 44 and 41
QuickSort: Swapping 43 and 41
QuickSort: Comparing 42 to 41
QuickSort: Comparing 46 to 49
QuickSort: Comparing 46 to 49
QuickSort: Swapping 50 and 46
QuickSort: Comparing 47 to 49
QuickSort: Comparing 47 to 49
QuickSort: Swapping 49 and 47
QuickSort: Comparing 48 to 47
QuickSort: Comparing 48 to 47
QuickSort: Swapping 47 and 46

Number of swaps: 68

Number of comparisons: 222

Sorted result: 
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
32
33
34
35
36
37
38
39
40
41
42
43
44
45
46
47
48
49
50
